Material;Dt,Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Álcool;2020-03-28;309997;Pernambuco;Litro;249,6;Entregue
Álcool;2020-03-28;309997;Pernambuco;Litro;168,0;Entregue
Álcool;2020-03-31;310608;Pernambuco;Litro;768,0;Entregue
Álcool;2020-04-10;311317;Pernambuco;Litro;121,8;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;35,0;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;35,0;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;1373,0;Entregue
Álcool;2020-04-23;313072;Pernambuco;Litro;7164,0;Entregue
Álcool;2020-04-30;313996;Pernambuco;Litro;9582,0;Entregue
Álcool;2020-05-14;315576;Pernambuco;Litro;792,0;Entregue
Álcool;2020-03-19;308819;Piauí;Litro;28,8;Entregue
Álcool;2020-03-19;308819;Piauí;Litro;156,0;Entregue
Álcool;2020-03-19;308524;Piauí;Litro;12,0;Entregue
Álcool;2020-03-25;309494;Piauí;Litro;28,8;Entregue
Álcool;2020-03-25;309494;Piauí;Litro;156,0;Entregue
Álcool;2020-03-28;309998;Piauí;Litro;86,4;Entregue
Álcool;2020-03-28;309998;Piauí;Litro;60,0;Entregue
Álcool;2020-03-31;310609;Piauí;Litro;264,0;Entregue
Álcool;2020-04-10;311318;Piauí;Litro;42,0;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;15,0;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;13,0;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;507,0;Entregue
Álcool;2020-04-23;313073;Piauí;Litro;2646,0;Entregue
Álcool;2020-04-30;314038;Piauí;Litro;3540,0;Entregue
Álcool;2020-05-14;315580;Piauí;Litro;312,0;Entregue
Álcool;2020-03-19;308824;Rio de Janeiro;Litro;163,2;Entregue
Álcool;2020-03-19;308824;Rio de Janeiro;Litro;822,0;Entregue
Álcool;2020-03-19;308733;Rio de Janeiro;Litro;12,0;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;67,2;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;96,0;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;786,0;Entregue
Álcool;2020-03-28;310002;Rio de Janeiro;Litro;451,2;Entregue
Álcool;2020-03-28;310002;Rio de Janeiro;Litro;306,0;Entregue
Álcool;2020-03-31;310610;Rio de Janeiro;Litro;1386,0;Entregue
Álcool;2020-04-10;311348;Rio de Janeiro;Litro;226,8;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;70,0;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;66,0;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;2577,0;Entregue
Álcool;2020-04-23;313074;Rio de Janeiro;Litro;13446,0;Entregue
Álcool;2020-04-30;314039;Rio de Janeiro;Litro;17982,0;Entregue
Álcool;2020-05-07;314568;Rio de Janeiro;Litro;1176,0;Entregue
Álcool;2020-03-19;308822;Rio Grande do Norte;Litro;28,8;Entregue
Álcool;2020-03-19;308822;Rio Grande do Norte;Litro;168,0;Entregue
Álcool;2020-03-19;308736;Rio Grande do Norte;Litro;12,0;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;28,8;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;162,0;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;6,0;Entregue
Álcool;2020-03-28;310003;Rio Grande do Norte;Litro;86,4;Entregue
Álcool;2020-03-28;310003;Rio Grande do Norte;Litro;60,0;Entregue
Álcool;2020-03-31;310611;Rio Grande do Norte;Litro;282,0;Entregue
Álcool;2020-04-10;311351;Rio Grande do Norte;Litro;46,2;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;15,0;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;14,0;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;544,5;Entregue
Álcool;2020-04-23;313200;Rio Grande do Norte;Litro;2838,0;Entregue
Álcool;2020-04-30;314040;Rio Grande do Norte;Litro;3798,0;Entregue
Álcool;2020-05-14;315583;Rio Grande do Norte;Litro;348,0;Entregue
Álcool;2020-03-19;308813;Rio Grande do Sul;Litro;105,6;Entregue
Álcool;2020-03-19;308813;Rio Grande do Sul;Litro;540,0;Entregue
Álcool;2020-03-19;308742;Rio Grande do Sul;Litro;12,0;Entregue
Álcool;2020-03-25;309531;Rio Grande do Sul;Litro;105,6;Entregue
Álcool;2020-03-25;309531;Rio Grande do Sul;Litro;522,0;Entregue
Álcool;2020-03-28;310007;Rio Grande do Sul;Litro;297,6;Entregue
Álcool;2020-03-28;310007;Rio Grande do Sul;Litro;198,0;Entregue
Álcool;2020-03-31;310612;Rio Grande do Sul;Litro;912,0;Entregue
Álcool;2020-04-10;311352;Rio Grande do Sul;Litro;189,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;55,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;54,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;510,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;1020,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;94,0;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;510,0;Entregue
Álcool;2020-04-23;313075;Rio Grande do Sul;Litro;11130,0;Entregue
Álcool;2020-04-30;314041;Rio Grande do Sul;Litro;14892,0;Entregue
Álcool;2020-05-14;315586;Rio Grande do Sul;Litro;834,0;Entregue
Álcool;2020-03-19;308816;Rondônia;Litro;19,2;Entregue
Álcool;2020-03-19;308816;Rondônia;Litro;84,0;Entregue
Álcool;2020-03-19;308738;Rondônia;Litro;12,0;Entregue
Álcool;2020-03-25;309485;Rondônia;Litro;9,6;Entregue
Álcool;2020-03-25;309485;Rondônia;Litro;90,0;Entregue
Álcool;2020-03-28;310004;Rondônia;Litro;48,0;Entregue
Álcool;2020-03-28;310004;Rondônia;Litro;30,0;Entregue
Álcool;2020-03-31;310613;Rondônia;Litro;204,0;Entregue
Álcool;2020-04-10;311355;Rondônia;Litro;21,0;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;5,0;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;7,0;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;277,5;Entregue
Álcool;2020-04-23;313076;Rondônia;Litro;966,0;Entregue
Álcool;2020-04-23;313076;Rondônia;Litro;480,0;Entregue
Álcool;2020-04-30;314042;Rondônia;Litro;1932,0;Entregue
Álcool;2020-05-14;315584;Rondônia;Litro;186,0;Entregue
Álcool;2020-03-19;308815;Roraima;Litro;9,6;Entregue
Álcool;2020-03-19;308815;Roraima;Litro;30,0;Entregue
Álcool;2020-03-19;308739;Roraima;Litro;12,0;Entregue
Álcool;2020-03-25;309486;Roraima;Litro;36,0;Entregue
Álcool;2020-03-28;310005;Roraima;Litro;19,2;Entregue
Álcool;2020-03-28;310005;Roraima;Litro;12,0;Entregue
Álcool;2020-03-31;310614;Roraima;Litro;48,0;Entregue
Álcool;2020-04-10;311357;Roraima;Litro;8,4;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;5,0;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;3,0;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;116,5;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;2,0;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;594,0;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;5,5;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;5,5;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;12,0;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;132,0;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;654,0;Entregue
Álcool;2020-05-14;315585;Roraima;Litro;84,0;Entregue
Álcool;2020-03-19;308811;Santa Catarina;Litro;67,2;Entregue
Álcool;2020-03-19;308811;Santa Catarina;Litro;342,0;Entregue
Álcool;2020-03-19;308743;Santa Catarina;Litro;12,0;Entregue
Álcool;2020-03-25;309533;Santa Catarina;Litro;67,2;Entregue
Álcool;2020-03-25;309533;Santa Catarina;Litro;330,0;Entregue
Álcool;2020-03-28;310008;Santa Catarina;Litro;182,4;Entregue
Álcool;2020-03-28;310008;Santa Catarina;Litro;126,0;Entregue
Álcool;2020-03-31;310615;Santa Catarina;Litro;576,0;Entregue
Álcool;2020-04-10;311359;Santa Catarina;Litro;105,0;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;30,0;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;30,0;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;0,5;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;510,0;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;174,0;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;510,0;Entregue
Álcool;2020-04-23;313078;Santa Catarina;Litro;6228,0;Entregue
Álcool;2020-04-30;314044;Santa Catarina;Litro;8334,0;Entregue
Álcool;2020-05-14;315587;Santa Catarina;Litro;528,0;Entregue
Álcool;2020-03-19;308802;São Paulo;Litro;451,2;Entregue
Álcool;2020-03-19;308802;São Paulo;Litro;2184,0;Entregue
Álcool;2020-03-25;309529;São Paulo;Litro;432,0;Entregue
Álcool;2020-03-25;309529;São Paulo;Litro;2076,0;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;16,4;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;1,5;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;1178,9;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;810,0;Entregue
Álcool;2020-03-31;310616;São Paulo;Litro;1450,0;Entregue
Álcool;2020-03-31;310616;São Paulo;Litro;2300,0;Entregue
Álcool;2020-04-10;311363;São Paulo;Litro;33,6;Entregue
Álcool;2020-04-10;311363;São Paulo;Litro;646,8;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;205,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;194,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;1530,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;1530,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;2484,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;2040,0;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;24,0;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;6972,0;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;10800,0;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;21930,0;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;9240,0;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;21930,0;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;21930,0;Entregue
Álcool;2020-05-14;315590;São Paulo;Litro;3462,0;Entregue
Álcool;2020-03-19;308807;Sergipe;Litro;19,2;Entregue
Álcool;2020-03-19;308807;Sergipe;Litro;108,0;Entregue
Álcool;2020-03-19;308749;Sergipe;Litro;12,0;Entregue
Álcool;2020-03-25;309495;Sergipe;Litro;19,2;Entregue
Álcool;2020-03-25;309495;Sergipe;Litro;108,0;Entregue
Álcool;2020-03-28;310009;Sergipe;Litro;57,6;Entregue
Álcool;2020-03-28;310009;Sergipe;Litro;42,0;Entregue
Álcool;2020-03-31;310617;Sergipe;Litro;186,0;Entregue
Álcool;2020-04-10;311364;Sergipe;Litro;33,6;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;10,0;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;10,0;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;378,5;Entregue
Álcool;2020-04-23;313080;Sergipe;Litro;1284,0;Entregue
Álcool;2020-04-23;313080;Sergipe;Litro;684,0;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;306,0;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;1842,0;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;492,0;Entregue
Álcool;2020-05-14;315588;Sergipe;Litro;198,0;Entregue
Álcool;2020-03-19;308798;Tocantins;Litro;19,2;Entregue
Álcool;2020-03-19;308798;Tocantins;Litro;72,0;Entregue
Álcool;2020-03-19;308754;Tocantins;Litro;12,0;Entregue
Álcool;2020-03-25;309487;Tocantins;Litro;9,6;Entregue
Álcool;2020-03-25;309487;Tocantins;Litro;78,0;Entregue
Álcool;2020-03-28;310011;Tocantins;Litro;38,4;Entregue
Álcool;2020-03-28;310011;Tocantins;Litro;30,0;Entregue
Álcool;2020-03-31;310618;Tocantins;Litro;128,0;Entregue
Álcool;2020-04-10;311365;Tocantins;Litro;29,4;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;10,0;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;9,0;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;270,0;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;60,5;Entregue
Álcool;2020-04-23;313081;Tocantins;Litro;1740,0;Entregue
Álcool;2020-04-30;314047;Tocantins;Litro;2334,0;Entregue
Álcool;2020-05-14;315591;Tocantins;Litro;222,0;Entregue
Avental;2020-03-21;309238;Acre;Unidade;2800,0;Entregue
Avental;2020-03-28;309979;Acre;Unidade;700,0;Entregue
Avental;2020-04-15;311901;Acre;unidade;175,0;Entregue
Avental;2020-04-15;311901;Acre;unidade;38,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;150,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;100,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;150,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;100,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;1000,0;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,0;Entregue
Avental;2020-04-23;312988;Acre;Unidade;960,0;Entregue
Avental;2020-04-23;312988;Acre;Unidade;640,0;Entregue
Avental;2020-04-30;314018;Acre;unidade;240,0;Entregue
Avental;2020-04-30;314018;Acre;Unidade;1030,0;Entregue
Avental;2020-05-14;315514;Acre;Unidade;1550,0;Entregue
Avental;2020-05-14;315514;Acre;Unidade;3700,0;Entregue
Avental;2020-05-22;316476;Acre;Unidade;350,0;Entregue
Avental;2020-03-21;309241;Alagoas;Unidade;10500,0;Entregue
Avental;2020-03-28;309983;Alagoas;Unidade;700,0;Entregue
Avental;2020-04-15;311902;Alagoas;unidade;550,0;Entregue
Avental;2020-04-15;311902;Alagoas;unidade;120,0;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;50,0;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;350,0;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;250,0;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;4800,0;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;1600,0;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;1280,0;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;2240,0;Entregue
Avental;2020-04-30;314019;Alagoas;unidade;720,0;Entregue
Avental;2020-04-30;314019;Alagoas;Unidade;3230,0;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;1875,0;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;2300,0;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;10000,0;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;100,0;Entregue
Avental;2020-05-22;316477;Alagoas;Unidade;1065,0;Entregue
Avental;2020-03-21;309242;Amapá;Unidade;2800,0;Entregue
Avental;2020-03-28;309985;Amapá;Unidade;700,0;Entregue
Avental;2020-04-15;311926;Amapá;unidade;150,0;Entregue
Avental;2020-04-15;311926;Amapá;unidade;34,0;Entregue
Avental;2020-04-15;311926;Amapá;Unidade;1500,0;Entregue
Avental;2020-04-23;312993;Amapá;Unidade;1280,0;Entregue
Avental;2020-04-30;314020;Amapá;unidade;120,0;Entregue
Avental;2020-04-30;314020;Amapá;Unidade;930,0;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;1125,0;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;400,0;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;3700,0;Entregue
Avental;2020-05-22;316483;Amapá;Unidade;335,0;Entregue
Avental;2020-05-28;316928;Amapá;Unidade;500,0;Entregue
Avental;2020-03-21;309243;Amazonas;Unidade;13300,0;Entregue
Avental;2020-03-28;309984;Amazonas;Unidade;700,0;Entregue
Avental;2020-04-15;311904;Amazonas;unidade;725,0;Entregue
Avental;2020-04-15;311904;Amazonas;unidade;158,0;Entregue
Avental;2020-04-15;311904;Amazonas;Unidade;7000,0;Entregue
Avental;2020-04-15;311904;Amazonas;Unidade;200,0;Entregue
Avental;2020-04-23;312994;Amazonas;Unidade;6720,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;2000,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;2050,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;8000,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;100,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;9000,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;8950,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;9000,0;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;10900,0;Entregue
Avental;2020-04-29;313902;Amazonas;Unidade;10000,0;Entregue
Avental;2020-04-30;314021;Amazonas;unidade;3130,0;Entregue
Avental;2020-04-30;314021;Amazonas;Unidade;4400,0;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;1500,0;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;2250,0;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;3000,0;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;16000,0;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;300,0;Entregue
Avental;2020-05-22;316481;Amazonas;Unidade;1630,0;Entregue
Avental;2020-03-21;309264;Bahia;Unidade;49000,0;Entregue
Avental;2020-03-28;309986;Bahia;Unidade;3500,0;Entregue
Avental;2020-04-15;311905;Bahia;unidade;2475,0;Entregue
Avental;2020-04-15;311905;Bahia;unidade;539,0;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;7050,0;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;8900,0;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;8500,0;Entregue
Avental;2020-04-23;312995;Bahia;Unidade;8960,0;Entregue
Avental;2020-04-23;312995;Bahia;Unidade;14400,0;Entregue
Avental;2020-04-30;314022;Bahia;unidade;3600,0;Entregue
Avental;2020-04-30;314022;Bahia;Unidade;14460,0;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;2025,0;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;18900,0;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;600,0;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;50000,0;Entregue
Avental;2020-05-22;316485;Bahia;Unidade;5090,0;Entregue
Avental;2020-03-21;309244;Ceará;Unidade;30100,0;Entregue
Avental;2020-03-28;309987;Ceará;Unidade;2100,0;Entregue
Avental;2020-04-15;311906;Ceará;unidade;1375,0;Entregue
Avental;2020-04-15;311906;Ceará;unidade;299,0;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;3150,0;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;450,0;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;9950,0;Entregue
Avental;2020-04-23;312996;Ceará;Unidade;12800,0;Entregue
Avental;2020-04-30;314023;Ceará;unidade;1920,0;Entregue
Avental;2020-04-30;314023;Ceará;Unidade;8010,0;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;1725,0;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;9000,0;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;900,0;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;25000,0;Entregue
Avental;2020-05-22;316487;Ceará;Unidade;2930,0;Entregue
Avental;2020-03-21;309245;Distrito Federal;Unidade;9800,0;Entregue
Avental;2020-03-28;309988;Distrito Federal;Unidade;1400,0;Entregue
Avental;2020-04-15;311907;Distrito Federal;unidade;625,0;Entregue
Avental;2020-04-15;311907;Distrito Federal;unidade;138,0;Entregue
Avental;2020-04-15;311907;Distrito Federal;Unidade;200,0;Entregue
Avental;2020-04-15;311907;Distrito Federal;Unidade;6050,0;Entregue
Avental;2020-04-23;312997;Distrito Federal;Unidade;5760,0;Entregue
Avental;2020-04-30;314024;Distrito Federal;unidade;450,0;Entregue
Avental;2020-04-30;314024;Distrito Federal;unidade;390,0;Entregue
Avental;2020-04-30;314024;Distrito Federal;Unidade;3720,0;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;4900,0;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;800,0;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;11000,0;Entregue
Avental;2020-05-22;316488;Distrito Federal;Unidade;1305,0;Entregue
Avental;2020-03-21;309246;Espírito Santo;Unidade;13300,0;Entregue
Avental;2020-03-28;309989;Espírito Santo;Unidade;700,0;Entregue
Avental;2020-04-15;311908;Espírito Santo;unidade;725,0;Entregue
Avental;2020-04-15;311908;Espírito Santo;unidade;160,0;Entregue
Avental;2020-04-15;311908;Espírito Santo;Unidade;250,0;Entregue
Avental;2020-04-15;311908;Espírito Santo;Unidade;7000,0;Entregue
Avental;2020-04-23;312998;Espírito Santo;Unidade;2240,0;Entregue
Avental;2020-04-23;312998;Espírito Santo;Unidade;4480,0;Entregue
Avental;2020-04-30;314025;Espírito Santo;unidade;960,0;Entregue
Avental;2020-04-30;314025;Espírito Santo;Unidade;4300,0;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;1950,0;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;3800,0;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;13000,0;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;900,0;Entregue
Avental;2020-05-22;316490;Espírito Santo;Unidade;1370,0;Entregue
Avental;2020-03-21;309247;Goiás;Unidade;23100,0;Entregue
Avental;2020-03-28;309990;Goiás;Unidade;1400,0;Entregue
Avental;2020-04-15;311909;Goiás;unidade;1050,0;Entregue
Avental;2020-04-15;311909;Goiás;unidade;228,0;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;1400,0;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;7950,0;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;1000,0;Entregue
Avental;2020-04-23;312999;Goiás;Unidade;9920,0;Entregue
Avental;2020-04-30;314026;Goiás;unidade;1440,0;Entregue
Avental;2020-04-30;314026;Goiás;Unidade;6120,0;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;1650,0;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;2000,0;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;5600,0;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;100,0;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;23000,0;Entregue
Avental;2020-05-22;316491;Goiás;Unidade;2165,0;Entregue
Avental;2020-03-21;309248;Maranhão;Unidade;23100,0;Entregue
Avental;2020-03-28;309991;Maranhão;Unidade;1400,0;Entregue
Avental;2020-04-15;311910;Maranhão;unidade;1125,0;Entregue
Avental;2020-04-15;311910;Maranhão;unidade;247,0;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;25,0;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;1125,0;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;10050,0;Entregue
Avental;2020-04-23;313000;Maranhão;Unidade;10560,0;Entregue
Avental;2020-04-30;314027;Maranhão;unidade;1560,0;Entregue
Avental;2020-04-30;314027;Maranhão;Unidade;6630,0;Entregue
Avental;2020-05-14;315596;Maranhão;Unidade;10500,0;Entregue
Avental;2020-05-14;315596;Maranhão;Unidade;21000,0;Entregue
Avental;2020-05-14;315596;Maranhão;Unidade;400,0;Entregue
Avental;2020-05-22;316493;Maranhão;Unidade;2500,0;Entregue
Avental;2020-03-21;309249;Mato Grosso;Unidade;11200,0;Entregue
Avental;2020-03-28;309994;Mato Grosso;Unidade;700,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;unidade;550,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;unidade;123,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;950,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;450,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;1000,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;750,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;500,0;Entregue
Avental;2020-04-15;311911;Mato Grosso;Unidade;1950,0;Entregue
